,movieId,title,genres,year
6466,46578,Little Miss Sunshine ,"['Adventure', 'Comedy', 'Drama']",2006
6467,46664,"Fallen Idol, The ","['Drama', 'Mystery', 'Thriller']",1948
6468,46723,Babel ,"['Drama', 'Thriller']",2006
6469,46772,Strangers with Candy ,['Comedy'],2005
6470,46850,Wordplay ,['Documentary'],2006
6471,46855,Army of Shadows (L'armée des ombres) ,"['Action', 'Drama', 'Thriller', 'War']",1969
6472,46865,Little Man ,['Comedy'],2006
6473,46919,End of the Spear ,['Drama'],2005
6474,46948,Monster House ,"['Animation', 'Children', 'Fantasy', 'Mystery']",2006
6475,46965,Snakes on a Plane ,"['Action', 'Comedy', 'Horror', 'Thriller']",2006
6476,46967,Scoop ,"['Comedy', 'Fantasy', 'Mystery']",2006
6477,46970,Talladega Nights: The Ballad of Ricky Bobby ,"['Action', 'Comedy']",2006
6478,46972,Night at the Museum ,"['Action', 'Comedy', 'Fantasy', 'IMAX']",2006
6479,46974,World Trade Center ,['Drama'],2006
6480,46976,Stranger than Fiction ,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2006
6481,47044,Miami Vice ,"['Action', 'Crime', 'Drama', 'Thriller']",2006
6482,47092,On Dangerous Ground ,"['Crime', 'Drama', 'Film-Noir']",1952
6483,47099,"Pursuit of Happyness, The ",['Drama'],2006
6484,47122,John Tucker Must Die ,"['Comedy', 'Romance']",2006
6485,47124,"Ant Bully, The ","['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",2006
6486,47148,Mrs. Palfrey at the Claremont ,"['Comedy', 'Drama']",2005
6487,47152,Cria Cuervos ,['Drama'],1976
6488,47196,"Rainmaker, The ","['Comedy', 'Romance', 'Thriller', 'Western']",1956
6489,47200,Crank ,"['Action', 'Thriller']",2006
6490,47202,"Secret Life of Words, The ","['Drama', 'Romance']",2005
6491,47254,Chaos ,"['Action', 'Crime', 'Drama', 'Thriller']",2005
6492,47261,"Night Listener, The ","['Fantasy', 'Mystery', 'Thriller']",2006
6493,47274,Murmur of the Heart (Le souffle au coeur) ,['Drama'],1971
6494,47287,Compulsion ,"['Crime', 'Drama', 'Thriller']",1959
6495,47330,Dirty Mary Crazy Larry ,"['Action', 'Crime', 'Drama', 'Romance']",1974
6496,47382,Step Up ,"['Drama', 'Romance']",2006
6497,47384,Zoom ,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",2006
6498,47404,Mind Game ,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",2004
6499,47423,Half Nelson ,['Drama'],2006
6500,47465,Tideland ,"['Drama', 'Fantasy', 'Thriller']",2005
6501,47491,Adam's Apples (Adams æbler) ,"['Comedy', 'Drama']",2005
6502,47493,Cabin in the Sky ,"['Fantasy', 'Musical']",1943
6503,47518,Accepted ,['Comedy'],2006
6504,47606,Captain January ,"['Children', 'Comedy', 'Musical']",1936
6505,47610,"Illusionist, The ","['Drama', 'Fantasy', 'Mystery', 'Romance']",2006
6506,47629,The Queen ,['Drama'],2006
6507,47640,Beerfest ,['Comedy'],2006
6508,47714,Blithe Spirit ,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1945
6509,47721,"Red Balloon, The (Ballon rouge, Le) ","['Children', 'Fantasy']",1956
6510,47728,Green for Danger ,"['Crime', 'Mystery']",1946
6511,47810,"Wicker Man, The ","['Horror', 'Mystery', 'Thriller']",2006
6512,47815,Crossover ,"['Action', 'Drama']",2006
6513,47894,"Wind That Shakes the Barley, The ","['Drama', 'War']",2006
6514,47937,Severance ,"['Comedy', 'Horror', 'Thriller']",2006
6515,47950,Hollywoodland ,"['Crime', 'Drama', 'Mystery', 'Thriller']",2006
6516,47952,"Covenant, The ","['Action', 'Horror', 'Thriller']",2006
6517,47978,SherryBaby ,['Drama'],2006
6518,47997,Idiocracy ,"['Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",2006
6519,47999,Jesus Camp ,"['Documentary', 'Drama']",2006
6520,48032,"Tiger and the Snow, The (La tigre e la neve) ","['Comedy', 'Drama', 'Romance', 'War']",2005
6521,48043,"Fountain, The ","['Drama', 'Fantasy', 'Romance']",2006
6522,48061,Snoopy Come Home ,"['Animation', 'Children', 'Comedy', 'Musical']",1972
6523,48082,"Science of Sleep, The (La science des rêves) ","['Comedy', 'Drama', 'Fantasy', 'Romance']",2006
6524,48142,"Black Dahlia, The ","['Crime', 'Drama', 'Mystery', 'Thriller']",2006
6525,48159,Everyone's Hero ,"['Adventure', 'Animation', 'Children', 'Comedy']",2006
6526,48165,"Seventh Continent, The (Der siebente Kontinent) ",['Drama'],1989
6527,48198,Streamers ,"['Drama', 'War']",1983
6528,48231,Taxidermia ,"['Comedy', 'Drama', 'Horror']",2006
6529,48262,"Bridge, The ",['Documentary'],2006
6530,48268,Empire Falls ,"['Drama', 'Romance']",2005
6531,48301,"Private Life of Henry VIII, The ","['Comedy', 'Drama']",1933
6532,48304,Apocalypto ,"['Adventure', 'Drama', 'Thriller']",2006
6533,48319,Flyboys ,"['Action', 'Adventure', 'Drama', 'War']",2006
6534,48322,Jackass Number Two ,"['Comedy', 'Documentary']",2006
6535,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,['Comedy'],2006
6536,48394,"Pan's Labyrinth (Laberinto del fauno, El) ","['Drama', 'Fantasy', 'Thriller']",2006
6537,48414,Open Season ,"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",2006
6538,48501,G.O.R.A. ,"['Adventure', 'Comedy', 'Sci-Fi']",2004
6539,48516,"Departed, The ","['Crime', 'Drama', 'Thriller']",2006
6540,48518,"Texas Chainsaw Massacre: The Beginning, The ","['Horror', 'Thriller']",2006
6541,48520,Employee of the Month ,['Comedy'],2006
6542,48522,Stormbreaker (Alex Rider: Operation Stormbreaker) ,"['Action', 'Children']",2006
6543,48560,Running With Scissors ,"['Comedy', 'Drama']",2006
6544,48591,"Grudge 2, The ","['Drama', 'Horror', 'Mystery', 'Thriller']",2006
6545,48593,Man of the Year ,"['Comedy', 'Thriller']",2006
6546,48596,"Marine, The ","['Action', 'Drama', 'Thriller']",2006
6547,48660,"Elementary Particles, The (Elementarteilchen) ","['Drama', 'Romance']",2006
6548,48682,Offside ,"['Comedy', 'Drama']",2006
6549,48696,Little Children ,"['Drama', 'Romance']",2006
6550,48698,Deliver Us from Evil ,['Documentary'],2006
6551,48711,Facing the Giants ,"['Action', 'Drama']",2006
6552,48738,"Last King of Scotland, The ","['Drama', 'Thriller']",2006
6553,48741,"U.S. vs. John Lennon, The ",['Documentary'],2006
6554,48744,Shortbus ,"['Comedy', 'Drama', 'Romance']",2006
6555,48774,Children of Men ,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2006
6556,48780,"Prestige, The ","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",2006
6557,48783,Flags of Our Fathers ,"['Drama', 'War']",2006
6558,48791,Flicka ,"['Children', 'Drama']",2006
6559,48817,Sleeping Dogs Lie (a.k.a. Stay) ,"['Comedy', 'Drama', 'Romance']",2006
6560,48856,"Guide to Recognizing Your Saints, A ","['Crime', 'Drama']",2006
6561,48872,13 Tzameti ,"['Film-Noir', 'Thriller']",2005
6562,48877,Saw III ,"['Crime', 'Horror', 'Thriller']",2006
6563,48972,Lunacy (Sílení) ,"['Animation', 'Horror']",2006
6564,48982,Flushed Away ,"['Animation', 'Comedy']",2006
6565,48997,Perfume: The Story of a Murderer ,"['Crime', 'Drama', 'Thriller']",2006
6566,49013,"Santa Clause 3: The Escape Clause, The ","['Comedy', 'Fantasy']",2006
6567,49132,Shut Up & Sing ,['Documentary'],2006
6568,49220,For Your Consideration ,['Comedy'],2006
6569,49225,Street Fight ,['Documentary'],2005
6570,49265,Shooting Dogs (a.k.a. Beyond the Gates) ,"['Documentary', 'Drama', 'War']",2005
6571,49272,Casino Royale ,"['Action', 'Adventure', 'Thriller']",2006
6572,49274,Happy Feet ,"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",2006
6573,49278,Déjà Vu (Deja Vu) ,"['Action', 'Sci-Fi', 'Thriller']",2006
6574,49280,Bobby ,['Drama'],2006
6575,49284,10 Items or Less ,"['Comedy', 'Drama', 'Romance']",2006
6576,49286,"Holiday, The ","['Comedy', 'Romance']",2006
6577,49299,Luna de Avellaneda ,"['Drama', 'Romance']",2004
6578,49314,Harsh Times ,"['Action', 'Crime', 'Drama']",2006
6579,49394,Simon of the Desert (Simón del desierto) ,['Drama'],1965
6580,49396,Tenacious D in The Pick of Destiny ,"['Adventure', 'Comedy', 'Musical']",2006
6581,49526,National Lampoon's Van Wilder: The Rise of Taj ,['Comedy'],2006
6582,49528,Turistas ,"['Adventure', 'Drama', 'Horror', 'Mystery', 'Thriller']",2006
6583,49530,Blood Diamond ,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",2006
6584,49647,Charlotte's Web ,"['Children', 'Comedy', 'Drama', 'Fantasy']",2006
6585,49649,Eragon ,"['Action', 'Adventure', 'Fantasy']",2006
6586,49651,Rocky Balboa ,"['Action', 'Drama']",2006
6587,49688,"Dam Busters, The ","['Action', 'Drama', 'War']",1955
6588,49772,"Painted Veil, The ","['Drama', 'Romance']",2006
6589,49817,"Plague Dogs, The ","['Adventure', 'Animation', 'Drama']",1982
6590,49822,"Good Shepherd, The ","['Drama', 'Thriller']",2006
6591,49824,Dreamgirls ,"['Drama', 'Musical']",2006
6592,49902,"Decameron, The (Decameron, Il) ","['Comedy', 'Drama']",1971
6593,49910,Freedom Writers ,['Drama'],2007
6594,49917,When the Levees Broke: A Requiem in Four Acts ,['Documentary'],2006
6595,49932,Inland Empire ,"['Drama', 'Mystery', 'Thriller']",2006
6596,49957,"History Boys, The ","['Comedy', 'Drama']",2006
6597,49961,Notes on a Scandal ,['Drama'],2006
6598,50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) ,"['Action', 'Drama']",2006
6599,50011,"Bothersome Man, The (Brysomme mannen, Den) ","['Comedy', 'Drama', 'Fantasy', 'Mystery']",2006
6600,50064,"Good German, The ","['Drama', 'Mystery', 'Thriller']",2006
6601,50068,Letters from Iwo Jima ,"['Drama', 'War']",2006
6602,50147,Black Christmas ,"['Action', 'Horror', 'Thriller']",2006
6603,50160,Miss Potter ,['Drama'],2006
6604,50162,Arthur and the Invisibles ,"['Action', 'Children', 'Fantasy']",2007
6605,50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) ,"['Comedy', 'Romance']",2006
6606,50245,Alice in the Cities (Alice in den Stadten) ,['Drama'],1974
6607,50259,Old Joy ,['Drama'],2006
6608,50442,Alpha Dog ,"['Crime', 'Drama']",2007
6609,50445,"Hitcher, The ","['Action', 'Horror', 'Thriller']",2007
6610,50514,After the Wedding (Efter brylluppet) ,['Drama'],2006
6611,50583,Linda Linda Linda ,"['Comedy', 'Drama']",2005
6612,50601,Bridge to Terabithia ,"['Adventure', 'Children', 'Fantasy']",2007
6613,50641,House (Hausu) ,"['Comedy', 'Fantasy', 'Horror']",1977
6614,50651,Kenny ,['Comedy'],2006
6615,50658,49 Up ,['Documentary'],2005
6616,50685,Waitress ,"['Comedy', 'Drama', 'Romance']",2007
6617,50703,"Secret, The ",['Documentary'],2006
6618,50740,Seven Up! ,['Documentary'],1964
6619,50742,7 Plus Seven ,['Documentary'],1970
6620,50792,Catch and Release ,"['Comedy', 'Drama', 'Romance']",2006
6621,50794,Smokin' Aces ,"['Action', 'Crime', 'Drama', 'Thriller']",2006
6622,50798,Epic Movie ,"['Adventure', 'Comedy']",2007
6623,50802,Because I Said So ,"['Comedy', 'Drama', 'Romance']",2007
6624,50804,Hannibal Rising ,"['Drama', 'Horror', 'Thriller']",2007
6625,50806,Norbit ,"['Comedy', 'Romance']",2007
6626,50842,"Boss of It All, The (Direktøren for det hele) ","['Comedy', 'Drama']",2006
6627,50851,Cocaine Cowboys ,['Documentary'],2006
6628,50872,Ratatouille ,"['Animation', 'Children', 'Drama']",2007
6629,50912,"Paris, I Love You (Paris, je t'aime) ",['Romance'],2006
6630,50923,"Astronaut Farmer, The ",['Drama'],2007
6631,50954,It's a Boy Girl Thing ,"['Comedy', 'Romance']",2006
6632,51044,Magical Mystery Tour ,"['Comedy', 'Musical']",1967
6633,51077,Ghost Rider ,"['Action', 'Fantasy', 'Thriller']",2007
6634,51080,Breach ,"['Drama', 'Thriller']",2007
6635,51084,Music and Lyrics ,"['Comedy', 'Romance']",2007
6636,51086,"Number 23, The ","['Drama', 'Mystery', 'Thriller']",2007
6637,51088,Reno 911!: Miami ,['Comedy'],2007
6638,51091,Black Snake Moan ,['Drama'],2006
6639,51094,Gray Matters ,"['Comedy', 'Drama', 'Romance']",2006
6640,51127,loudQUIETloud: A Film About the Pixies ,['Documentary'],2006
6641,51174,Factory Girl ,['Drama'],2006
6642,51207,Street Trash ,"['Comedy', 'Horror']",1987
6643,51255,Hot Fuzz ,"['Action', 'Comedy', 'Crime', 'Mystery']",2007
6644,51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) ","['Action', 'Adventure']",1978
6645,51304,Karla ,"['Crime', 'Drama', 'Thriller']",2006
6646,51357,Citizen X ,"['Crime', 'Drama', 'Thriller']",1995
6647,51372,"""Great Performances"" Cats ",['Musical'],1998
6648,51380,"Canterbury Tales, The (I racconti di Canterbury) ","['Comedy', 'Drama']",1972
6649,51412,Next ,"['Action', 'Sci-Fi', 'Thriller']",2007
6650,51418,Breaking and Entering ,['Drama'],2006
6651,51471,Amazing Grace ,"['Drama', 'Romance']",2006
6652,51540,Zodiac ,"['Crime', 'Drama', 'Thriller']",2007
6653,51575,Wild Hogs ,"['Adventure', 'Comedy']",2007
6654,51662,300 ,"['Action', 'Fantasy', 'War', 'IMAX']",2007
6655,51698,"Last Mimzy, The ","['Adventure', 'Children', 'Sci-Fi']",2007
6656,51705,Priceless (Hors de prix) ,"['Comedy', 'Romance']",2006
6657,51709,"Host, The (Gwoemul) ","['Comedy', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",2006
6658,51773,"America, America ",['Drama'],1963
6659,51834,Becoming Jane ,"['Drama', 'Romance']",2007
6660,51884,"Namesake, The ","['Drama', 'Romance']",2006
6661,51925,Premonition ,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",2007
6662,51927,Dead Silence ,"['Horror', 'Mystery', 'Thriller']",2007
6663,51931,Reign Over Me ,['Drama'],2007
6664,51935,Shooter ,"['Action', 'Drama', 'Thriller']",2007
6665,51937,"Hills Have Eyes II, The ","['Horror', 'Thriller']",2007
6666,51939,TMNT (Teenage Mutant Ninja Turtles) ,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",2007
6667,52241,"Lookout, The ","['Crime', 'Drama', 'Thriller']",2007
6668,52245,Blades of Glory ,"['Comedy', 'Romance']",2007
6669,52281,Grindhouse ,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']",2007
6670,52287,Meet the Robinsons ,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",2007
6671,52319,Inglorious Bastards (Quel maledetto treno blindato) ,"['Action', 'Adventure', 'Drama', 'War']",1978
6672,52328,Sunshine ,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2007
6673,52378,No Way Out ,"['Drama', 'Film-Noir']",1950
6674,52435,How the Grinch Stole Christmas! ,"['Animation', 'Comedy', 'Fantasy', 'Musical']",1966
6675,52456,Perfect Stranger ,"['Crime', 'Drama', 'Mystery', 'Thriller']",2007
6676,52458,Disturbia ,"['Drama', 'Thriller']",2007
6677,52460,Pathfinder ,"['Action', 'Adventure', 'Drama', 'Thriller', 'War']",2007
6678,52462,Aqua Teen Hunger Force Colon Movie Film for Theaters ,"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']",2007
6679,52528,Tristana ,['Drama'],1970
6680,52545,Puccini for Beginners ,"['Comedy', 'Romance']",2006
6681,52579,"Vie en Rose, La (Môme, La) ","['Drama', 'Musical']",2007
6682,52604,Fracture ,"['Crime', 'Drama', 'Mystery', 'Thriller']",2007
6683,52606,Big Nothing ,"['Comedy', 'Crime', 'Thriller']",2006
6684,52617,Woman on the Beach (Haebyeonui yeoin) ,"['Comedy', 'Drama']",2006
6685,52644,Vacancy ,"['Horror', 'Thriller']",2007
6686,52666,Benny's Video ,"['Drama', 'Horror']",1992
6687,52668,In the Land of Women ,"['Comedy', 'Drama', 'Romance']",2007
6688,52694,Mr. Bean's Holiday ,['Comedy'],2007
6689,52712,"Invisible, The ","['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",2007
6690,52717,"Condemned, The ","['Action', 'Adventure', 'Crime', 'Thriller']",2007
6691,52722,Spider-Man 3 ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",2007
6692,52730,It's a Very Merry Muppet Christmas Movie ,"['Children', 'Comedy']",2002
6693,52767,21 Up ,['Documentary'],1977
6694,52831,Maniac Cop ,"['Action', 'Crime', 'Horror', 'Thriller']",1988
6695,52885,Paprika (Papurika) ,"['Animation', 'Mystery', 'Sci-Fi']",2006
6696,52913,Sylvia Scarlett ,"['Comedy', 'Drama', 'Romance']",1935
6697,52950,Day Watch (Dnevnoy dozor) ,"['Action', 'Fantasy', 'Horror', 'Thriller']",2006
6698,52952,This Is England ,['Drama'],2006
6699,52967,Away from Her ,['Drama'],2006
6700,52973,Knocked Up ,"['Comedy', 'Drama', 'Romance']",2007
6701,52975,Hairspray ,"['Comedy', 'Drama', 'Musical']",2007
6702,53000,28 Weeks Later ,"['Horror', 'Sci-Fi', 'Thriller']",2007
6703,53024,Jonestown: The Life and Death of Peoples Temple ,['Documentary'],2006
6704,53038,Red Dust ,['Drama'],1932
6705,53121,Shrek the Third ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",2007
6706,53123,Once ,"['Drama', 'Musical', 'Romance']",2006
6707,53125,Pirates of the Caribbean: At World's End ,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2007
6708,53129,Mr. Brooks ,"['Crime', 'Drama', 'Thriller']",2007
6709,53133,Gracie ,['Drama'],2007
6710,53138,"Librarian: Return to King Solomon's Mines, The ","['Action', 'Adventure', 'Fantasy']",2006
6711,53189,Eagle vs Shark ,['Comedy'],2007
6712,53207,88 Minutes ,"['Crime', 'Drama', 'Mystery', 'Thriller']",2008
6713,53318,Cashback ,"['Comedy', 'Drama', 'Romance']",2006
6714,53322,Ocean's Thirteen ,"['Crime', 'Thriller']",2007
6715,53326,Them (Ils) ,['Horror'],2006
6716,53435,Hostel: Part II ,"['Crime', 'Horror', 'Thriller']",2007
6717,53447,Paranoid Park ,"['Crime', 'Drama']",2007
6718,53460,Surf's Up ,"['Animation', 'Children', 'Comedy']",2007
6719,53464,Fantastic Four: Rise of the Silver Surfer ,"['Action', 'Adventure', 'Sci-Fi']",2007
6720,53466,Nancy Drew ,"['Adventure', 'Crime', 'Thriller']",2007
6721,53468,Fido ,"['Comedy', 'Horror', 'Thriller']",2006
6722,53519,Death Proof ,"['Action', 'Adventure', 'Crime', 'Horror', 'Thriller']",2007
6723,53550,Rescue Dawn ,"['Action', 'Adventure', 'Drama', 'War']",2006
6724,53737,"Night of the Generals, The ","['Crime', 'Drama', 'Mystery', 'Thriller', 'War']",1967
6725,53883,"Power of Nightmares, The: The Rise of the Politics of Fear ",['Documentary'],2004
6726,53887,O Lucky Man! ,"['Comedy', 'Drama', 'Fantasy', 'Musical']",1973
6727,53894,Sicko ,"['Documentary', 'Drama']",2007
6728,53953,1408 ,"['Drama', 'Horror', 'Thriller']",2007
6729,53956,Death at a Funeral ,['Comedy'],2007
6730,53972,Live Free or Die Hard ,"['Action', 'Adventure', 'Crime', 'Thriller']",2007
6731,53974,License to Wed ,"['Comedy', 'Romance']",2007
6732,53993,Evan Almighty ,"['Comedy', 'Fantasy']",2007
6733,53996,Transformers ,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",2007
6734,53999,Captivity ,"['Crime', 'Thriller']",2007
6735,54001,Harry Potter and the Order of the Phoenix ,"['Adventure', 'Drama', 'Fantasy', 'IMAX']",2007
6736,54004,I Now Pronounce You Chuck and Larry ,"['Comedy', 'Romance']",2007
6737,54190,Across the Universe ,"['Drama', 'Fantasy', 'Musical', 'Romance']",2007
6738,54220,"Sterile Cuckoo, The ","['Comedy', 'Drama']",1969
6739,54251,Dorian Blues ,['Comedy'],2004
6740,54256,Hot Rod ,['Comedy'],2007
6741,54259,Stardust ,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",2007
6742,54270,Skinwalkers ,"['Horror', 'Thriller']",2007
6743,54272,"Simpsons Movie, The ","['Animation', 'Comedy']",2007
6744,54276,No Reservations ,"['Comedy', 'Drama', 'Romance']",2007
6745,54281,Charlie Bartlett ,"['Comedy', 'Drama']",2007
6746,54286,"Bourne Ultimatum, The ","['Action', 'Crime', 'Thriller']",2007
6747,54290,Bratz: The Movie ,['Comedy'],2007
6748,54328,My Best Friend (Mon meilleur ami) ,['Comedy'],2006
6749,54331,You Kill Me ,"['Comedy', 'Crime', 'Thriller']",2007
6750,54372,Tell No One (Ne le dis à personne) ,"['Crime', 'Drama', 'Mystery', 'Thriller']",2006
6751,54419,Czech Dream (Ceský sen) ,['Documentary'],2004
6752,54426,12:08 East of Bucharest (A fost sau n-a fost?) ,"['Comedy', 'Drama']",2006
6753,54503,Superbad ,['Comedy'],2007
6754,54513,Talk to Me ,['Drama'],2007
6755,54648,Rush Hour 3 ,"['Action', 'Comedy', 'Crime', 'Thriller']",2007
6756,54732,Balls of Fury ,['Comedy'],2007
6757,54734,Sydney White ,['Comedy'],2007
6758,54736,"Kingdom, The ","['Action', 'Drama', 'Thriller']",2007
6759,54745,Rocket Science ,"['Comedy', 'Drama']",2007
6760,54768,Daddy Day Camp ,"['Children', 'Comedy']",2007
6761,54771,"Invasion, The ","['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",2007
6762,54775,War ,"['Action', 'Thriller']",2007
6763,54780,"Nanny Diaries, The ","['Comedy', 'Drama', 'Romance']",2007
6764,54785,Halloween ,['Horror'],2007
6765,54787,Death Sentence ,"['Drama', 'Thriller']",2007
6766,54881,"King of Kong, The ",['Documentary'],2007
6767,54910,Behind the Mask: The Rise of Leslie Vernon ,"['Comedy', 'Horror', 'Thriller']",2006
6768,54995,Planet Terror ,"['Action', 'Horror', 'Sci-Fi']",2007
6769,54997,3:10 to Yuma ,"['Action', 'Crime', 'Drama', 'Western']",2007
6770,54999,Shoot 'Em Up ,"['Action', 'Comedy', 'Crime']",2007
6771,55031,"Evening with Kevin Smith, An ","['Comedy', 'Documentary']",2002
6772,55052,Atonement ,"['Drama', 'Romance', 'War']",2007
6773,55063,My Winnipeg ,"['Documentary', 'Fantasy']",2007
6774,55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) ",['Drama'],2007
6775,55071,No End in Sight ,['Documentary'],2007
6776,55078,Far from the Madding Crowd ,"['Drama', 'Romance']",1967
6777,55094,In the Valley of Elah ,"['Drama', 'Mystery']",2007
6778,55100,I Could Never Be Your Woman ,"['Comedy', 'Romance']",2007
6779,55110,December Boys ,['Drama'],2007
6780,55116,"Hunting Party, The ","['Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']",2007
6781,55118,Eastern Promises ,"['Crime', 'Drama', 'Thriller']",2007
6782,55156,"Unreasonable Man, An ",['Documentary'],2006
6783,55167,Tekkonkinkreet (Tekkon kinkurîto) ,"['Action', 'Adventure', 'Animation', 'Crime', 'Fantasy']",2006
6784,55207,Cashback ,"['Comedy', 'Drama']",2004
6785,55232,Resident Evil: Extinction ,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2007
6786,55245,Good Luck Chuck ,"['Comedy', 'Romance']",2007
6787,55247,Into the Wild ,"['Action', 'Adventure', 'Drama']",2007
6788,55250,"Game Plan, The ",['Comedy'],2007
6789,55253,"Lust, Caution (Se, jie) ","['Drama', 'Romance', 'Thriller', 'War']",2007
6790,55259,"Seeker: The Dark Is Rising, The ","['Action', 'Adventure', 'Drama', 'Fantasy']",2007
6791,55261,"Heartbreak Kid, The ","['Comedy', 'Drama', 'Romance']",2007
6792,55267,Dan in Real Life ,"['Comedy', 'Drama', 'Romance']",2007
6793,55269,"Darjeeling Limited, The ","['Adventure', 'Comedy', 'Drama']",2007
6794,55272,We Own the Night ,"['Crime', 'Drama']",2007
6795,55274,Elizabeth: The Golden Age ,['Drama'],2007
6796,55276,Michael Clayton ,"['Drama', 'Thriller']",2007
6797,55280,Lars and the Real Girl ,"['Comedy', 'Drama']",2007
6798,55282,30 Days of Night ,"['Horror', 'Thriller']",2007
6799,55290,Gone Baby Gone ,"['Crime', 'Drama', 'Mystery']",2007
6800,55294,Weirdsville ,"['Comedy', 'Crime', 'Drama']",2007
6801,55363,"Assassination of Jesse James by the Coward Robert Ford, The ","['Crime', 'Drama', 'Western']",2007
6802,55417,Irina Palm ,['Drama'],2007
6803,55442,Persepolis ,"['Animation', 'Drama']",2007
6804,55444,Control ,['Drama'],2007
6805,55451,The Jane Austen Book Club ,"['Comedy', 'Drama', 'Romance']",2007
6806,55498,Silk ,"['Adventure', 'Drama', 'Romance']",2007
6807,55555,"Edge of Heaven, The (Auf der anderen Seite) ",['Drama'],2007
6808,55566,Tyler Perry's Why Did I Get Married? ,"['Comedy', 'Drama']",2007
6809,55577,Saw IV ,"['Crime', 'Horror', 'Thriller']",2007
6810,55652,Scum ,"['Crime', 'Drama']",1979
6811,55684,"City of Violence, The (Jjakpae) ","['Action', 'Crime', 'Drama']",2006
6812,55687,My Kid Could Paint That ,['Documentary'],2007
6813,55721,Elite Squad (Tropa de Elite) ,"['Action', 'Crime', 'Drama', 'Thriller']",2007
6814,55732,Martian Child ,"['Comedy', 'Drama']",2007
6815,55757,Chilly Scenes of Winter (Head Over Heels) ,"['Comedy', 'Drama', 'Romance']",1979
6816,55765,American Gangster ,"['Crime', 'Drama', 'Thriller']",2007
6817,55768,Bee Movie ,"['Animation', 'Comedy']",2007
6818,55805,Before the Devil Knows You're Dead ,"['Crime', 'Drama', 'Thriller']",2007
6819,55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) ",['Drama'],2007
6820,55820,No Country for Old Men ,"['Crime', 'Drama']",2007
6821,55830,Be Kind Rewind ,['Comedy'],2008
6822,55851,Crazy Love ,['Documentary'],2007
6823,55872,August Rush ,"['Drama', 'Musical']",2007
6824,55895,"Desperate Hours, The ","['Drama', 'Film-Noir', 'Thriller']",1955
6825,55908,"Man from Earth, The ","['Drama', 'Sci-Fi']",2007
6826,55946,Lions For Lambs ,"['Drama', 'Thriller', 'War']",2007
6827,55995,Beowulf ,"['Action', 'Adventure', 'Animation', 'Fantasy', 'IMAX']",2007
6828,55999,Mr. Magorium's Wonder Emporium ,"['Children', 'Comedy', 'Fantasy']",2007
6829,56003,Southland Tales ,"['Comedy', 'Drama', 'Sci-Fi', 'Thriller']",2006
6830,56015,Kansas City Confidential ,"['Crime', 'Drama', 'Film-Noir', 'Mystery']",1952
6831,56030,Darfur Now ,['Documentary'],2007
6832,56069,Murder Party ,"['Comedy', 'Drama', 'Horror', 'Thriller']",2007
6833,56079,Smiley Face ,['Comedy'],2007
6834,56095,XXY ,['Drama'],2007
6835,56145,"Mist, The ","['Horror', 'Sci-Fi']",2007
6836,56152,Enchanted ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",2007
6837,56156,Hitman ,"['Action', 'Crime', 'Thriller']",2007
6838,56169,Awake ,"['Drama', 'Thriller']",2007
